latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
3.53884,-61.93584,305.5,0.33,0.55,2019-04-07,05:00,N,nominal,1.0NRT,290.2,0.6,N
3.29047,-60.64793,320.5,0.54,0.51,2019-04-07,05:00,N,nominal,1.0NRT,293.2,5.9,N
3.13815,-60.13758,310.8,0.49,0.49,2019-04-07,05:00,N,nominal,1.0NRT,292.5,1.5,N
3.13366,-60.13826,305.2,0.49,0.49,2019-04-07,05:00,N,nominal,1.0NRT,292.6,1.3,N
3.10804,-60.15134,317.6,0.5,0.49,2019-04-07,05:00,N,nominal,1.0NRT,292.5,2.1,N
3.16655,-61.69103,321.9,0.63,0.54,2019-04-07,05:00,N,nominal,1.0NRT,288.7,2.6,N
2.77554,-59.12671,311.4,0.42,0.45,2019-04-07,05:00,N,nominal,1.0NRT,291.7,1.5,N
2.77458,-59.12563,311.7,0.42,0.45,2019-04-07,05:00,N,nominal,1.0NRT,291.6,1.3,N
3.16733,-61.69127,338.3,0.63,0.54,2019-04-07,05:00,N,nominal,1.0NRT,290.2,6.6,N
3.16645,-61.68554,321.7,0.63,0.54,2019-04-07,05:00,N,nominal,1.0NRT,287.4,6.6,N
3.08768,-61.53575,314.6,0.61,0.54,2019-04-07,05:00,N,nominal,1.0NRT,292,2.5,N
2.88794,-60.5526,309.2,0.52,0.5,2019-04-07,05:00,N,nominal,1.0NRT,293.4,2.7,N
2.88838,-60.54971,310.1,0.52,0.5,2019-04-07,05:00,N,nominal,1.0NRT,293.3,2.5,N
2.8409,-60.39417,307.7,0.51,0.49,2019-04-07,05:00,N,nominal,1.0NRT,293,0.9,N
0.91668,-60.55666,311.2,0.49,0.48,2019-04-07,05:00,N,nominal,1.0NRT,290.9,5,N
0.91529,-60.54782,308,0.49,0.48,2019-04-07,05:00,N,nominal,1.0NRT,291,5,N
0.9146,-60.54341,305.7,0.49,0.48,2019-04-07,05:00,N,nominal,1.0NRT,290.6,3.8,N
0.90293,-60.46891,312.4,0.48,0.48,2019-04-07,05:00,N,nominal,1.0NRT,290.8,3.2,N
0.9129,-60.56179,336,0.49,0.49,2019-04-07,05:00,N,nominal,1.0NRT,291.1,3.7,N
0.74222,-59.4719,319.1,0.41,0.45,2019-04-07,05:00,N,nominal,1.0NRT,290.1,3.2,N
0.90844,-60.56255,317,0.49,0.49,2019-04-07,05:00,N,nominal,1.0NRT,289.9,3.7,N
0.90775,-60.55812,312.1,0.49,0.48,2019-04-07,05:00,N,nominal,1.0NRT,291,3.7,N
0.90397,-60.56329,309.4,0.49,0.49,2019-04-07,05:00,N,nominal,1.0NRT,289.3,2.3,N
0.90328,-60.55886,307.2,0.49,0.48,2019-04-07,05:00,N,nominal,1.0NRT,290.6,2.3,N
0.64818,-59.61262,299,0.42,0.45,2019-04-07,05:00,N,nominal,1.0NRT,282.5,0.7,N
0.64759,-59.60882,305.2,0.42,0.45,2019-04-07,05:00,N,nominal,1.0NRT,284.6,0.7,N
0.92314,-61.87302,301.6,0.6,0.53,2019-04-07,05:00,N,nominal,1.0NRT,285.7,2.8,N
0.60993,-59.89133,305.2,0.44,0.46,2019-04-07,05:00,N,nominal,1.0NRT,289.1,1.5,N
0.60931,-59.88739,301.7,0.44,0.46,2019-04-07,05:00,N,nominal,1.0NRT,288.5,1.4,N
0.68916,-60.50721,321.6,0.48,0.48,2019-04-07,05:00,N,nominal,1.0NRT,290.8,5.6,N
0.68472,-60.50792,341.2,0.48,0.48,2019-04-07,05:00,N,nominal,1.0NRT,291.2,5.6,N
0.63082,-60.42347,306.5,0.47,0.48,2019-04-07,05:00,N,nominal,1.0NRT,288.6,1.9,N
0.62641,-60.42419,331.8,0.47,0.48,2019-04-07,05:00,N,nominal,1.0NRT,290.3,1.9,N
0.62575,-60.41991,310.2,0.47,0.48,2019-04-07,05:00,N,nominal,1.0NRT,288.7,1.9,N
0.6319,-60.48961,312.4,0.48,0.48,2019-04-07,05:00,N,nominal,1.0NRT,290,3.4,N
-6.57123,-51.10054,335.5,0.56,0.43,2019-04-07,05:00,N,nominal,1.0NRT,289,8.6,N
-6.57519,-51.10102,336.8,0.56,0.43,2019-04-07,05:00,N,nominal,1.0NRT,289.6,8.6,N
-6.57086,-51.09693,302.4,0.56,0.43,2019-04-07,05:00,N,nominal,1.0NRT,288.5,1.7,N
-6.57482,-51.09747,328.4,0.56,0.43,2019-04-07,05:00,N,nominal,1.0NRT,291,10,N
-6.57408,-51.10263,313.6,0.56,0.43,2019-04-07,05:00,N,nominal,1.0NRT,289,7.9,N
-9.22454,-60.3356,304.7,0.51,0.41,2019-04-07,05:00,N,nominal,1.0NRT,282.1,0.6,N
-9.23665,-60.3329,300.5,0.51,0.41,2019-04-07,05:00,N,nominal,1.0NRT,281.5,1.1,N
-9.23614,-60.33482,306.2,0.51,0.41,2019-04-07,05:00,N,nominal,1.0NRT,281.7,1.1,N
-11.52177,-51.45623,311.1,0.41,0.45,2019-04-07,05:00,N,nominal,1.0NRT,288.8,1,N
-12.65899,-52.01211,302.8,0.39,0.44,2019-04-07,05:00,N,nominal,1.0NRT,278.3,0.8,N
2.53755,-61.50802,356.2,0.6,0.53,2019-04-07,05:00,N,nominal,1.0NRT,297,29,N
2.5384,-61.51369,367,0.6,0.53,2019-04-07,05:00,N,high,1.0NRT,295.3,29,N
2.53923,-61.51922,367,0.6,0.53,2019-04-07,05:00,N,high,1.0NRT,296.3,36.1,N
2.38239,-60.44999,319,0.51,0.49,2019-04-07,05:00,N,nominal,1.0NRT,293.5,3.1,N
2.38307,-60.45446,316,0.51,0.49,2019-04-07,05:00,N,nominal,1.0NRT,293.1,3.1,N
2.39576,-60.53804,309,0.51,0.5,2019-04-07,05:00,N,nominal,1.0NRT,291.2,1.7,N
2.41721,-60.67941,307.3,0.52,0.5,2019-04-07,05:00,N,nominal,1.0NRT,291.5,1.2,N
2.54075,-61.49602,319.3,0.6,0.53,2019-04-07,05:00,N,nominal,1.0NRT,293,11.9,N
2.55488,-61.58972,311.5,0.61,0.53,2019-04-07,05:00,N,nominal,1.0NRT,293.1,5.5,N
2.55572,-61.59527,316.7,0.61,0.53,2019-04-07,05:00,N,nominal,1.0NRT,293,3.3,N
2.55742,-61.60657,309.4,0.61,0.53,2019-04-07,05:00,N,nominal,1.0NRT,292.7,3,N
2.5416,-61.50166,356.2,0.6,0.53,2019-04-07,05:00,N,nominal,1.0NRT,295.2,11.9,N
2.54246,-61.50732,367,0.6,0.53,2019-04-07,05:00,N,high,1.0NRT,298.1,29,N
2.5433,-61.51296,340.2,0.6,0.53,2019-04-07,05:00,N,nominal,1.0NRT,293.8,29,N
2.55657,-61.60092,323.8,0.61,0.53,2019-04-07,05:00,N,nominal,1.0NRT,293.2,3.3,N
2.54737,-61.50665,309.8,0.6,0.53,2019-04-07,05:00,N,nominal,1.0NRT,292.7,4.8,N
2.55982,-61.58903,316.2,0.61,0.53,2019-04-07,05:00,N,nominal,1.0NRT,292.7,3.8,N
2.56066,-61.59459,311,0.61,0.53,2019-04-07,05:00,N,nominal,1.0NRT,292.5,3.8,N
6.9796,-62.54421,308.2,0.41,0.61,2019-04-07,05:00,N,nominal,1.0NRT,289,3.2,N
6.98012,-62.548,310.4,0.41,0.61,2019-04-07,05:00,N,nominal,1.0NRT,289.2,3.2,N
7.17303,-63.96838,314.1,0.52,0.66,2019-04-07,05:00,N,nominal,1.0NRT,291.9,4.6,N
7.27229,-64.66345,305.3,0.58,0.69,2019-04-07,05:00,N,nominal,1.0NRT,291.3,0.9,N
6.98522,-62.54345,324.1,0.41,0.61,2019-04-07,05:00,N,nominal,1.0NRT,290.1,3.2,N
6.98574,-62.54726,349.6,0.41,0.61,2019-04-07,05:00,N,nominal,1.0NRT,291.1,3.2,N
7.17917,-63.96729,341.5,0.52,0.66,2019-04-07,05:00,N,nominal,1.0NRT,293.1,4.6,N
7.49158,-66.0069,304.5,0.71,0.75,2019-04-07,05:00,N,nominal,1.0NRT,291.6,1.5,N
7.35161,-64.90906,306.2,0.6,0.7,2019-04-07,05:00,N,nominal,1.0NRT,292.2,1.1,N
7.34051,-65.04195,304.9,0.61,0.71,2019-04-07,05:00,N,nominal,1.0NRT,292.7,1.5,N
7.0137,-62.38813,302,0.4,0.6,2019-04-07,05:00,N,nominal,1.0NRT,289.8,1.6,N
7.0142,-62.39187,328.6,0.4,0.6,2019-04-07,05:00,N,nominal,1.0NRT,290.2,1.6,N
7.01926,-62.38734,304,0.4,0.6,2019-04-07,05:00,N,nominal,1.0NRT,289.9,1.1,N
7.48979,-66.00748,304.7,0.71,0.75,2019-04-07,05:00,N,nominal,1.0NRT,292,1.6,N
7.28328,-64.24004,304.1,0.54,0.68,2019-04-07,05:00,N,nominal,1.0NRT,291.2,0.9,N
7.04352,-62.39895,303.6,0.4,0.6,2019-04-07,05:00,N,nominal,1.0NRT,289.5,0.8,N
7.01042,-62.07469,314.3,0.38,0.59,2019-04-07,05:00,N,nominal,1.0NRT,289.9,1.3,N
7.24337,-63.79499,320.6,0.5,0.66,2019-04-07,05:00,N,nominal,1.0NRT,291.3,1.9,N
7.01586,-62.07386,312,0.38,0.59,2019-04-07,05:00,N,nominal,1.0NRT,290.2,1.3,N
7.01635,-62.07736,314.9,0.38,0.59,2019-04-07,05:00,N,nominal,1.0NRT,290.3,1.3,N
7.01683,-62.08087,301.1,0.38,0.59,2019-04-07,05:00,N,nominal,1.0NRT,290.5,2,N
7.01779,-62.08787,304.5,0.38,0.59,2019-04-07,05:00,N,nominal,1.0NRT,290,1.6,N
7.06478,-62.38847,301.5,0.4,0.6,2019-04-07,05:00,N,nominal,1.0NRT,289.4,1.1,N
7.29763,-64.0599,344.9,0.52,0.67,2019-04-07,05:00,N,nominal,1.0NRT,291.9,6.6,N
7.08968,-62.4453,302.8,0.41,0.6,2019-04-07,05:00,N,nominal,1.0NRT,289.6,0.8,N
7.0902,-62.44901,300.5,0.41,0.6,2019-04-07,05:00,N,nominal,1.0NRT,289.6,0.8,N
7.42323,-64.90407,304.9,0.6,0.71,2019-04-07,05:00,N,nominal,1.0NRT,292.8,2,N
7.23706,-63.38535,305.1,0.47,0.64,2019-04-07,05:00,N,nominal,1.0NRT,290.9,0.8,N
6.4519,-57.85963,304,0.39,0.44,2019-04-07,05:00,N,nominal,1.0NRT,292.8,1.3,N
6.45649,-57.86259,304.2,0.39,0.44,2019-04-07,05:00,N,nominal,1.0NRT,292.3,1.2,N
6.45702,-57.86615,303.9,0.39,0.44,2019-04-07,05:00,N,nominal,1.0NRT,291.8,1.2,N
7.48256,-65.04638,305.1,0.61,0.71,2019-04-07,05:00,N,nominal,1.0NRT,292.8,1.2,N
6.46053,-57.86199,304.1,0.39,0.44,2019-04-07,05:00,N,nominal,1.0NRT,292,0.6,N
7.23943,-63.38383,302.8,0.47,0.64,2019-04-07,05:00,N,nominal,1.0NRT,291.1,0.7,N
6.62713,-58.72791,305.4,0.45,0.47,2019-04-07,05:00,N,nominal,1.0NRT,291,0.9,N
7.70813,-66.68501,305.2,0.79,0.78,2019-04-07,05:00,N,nominal,1.0NRT,292.1,2.6,N
7.32655,-63.58101,303.3,0.49,0.65,2019-04-07,05:00,N,nominal,1.0NRT,290.9,0.6,N
7.57335,-65.45625,306.9,0.66,0.73,2019-04-07,05:00,N,nominal,1.0NRT,291,2.5,N
7.57415,-65.46239,322.1,0.66,0.73,2019-04-07,05:00,N,nominal,1.0NRT,291.4,2.5,N
7.58009,-65.4549,307.8,0.66,0.73,2019-04-07,05:00,N,nominal,1.0NRT,290.3,1.3,N
6.72853,-59.08961,310.3,0.47,0.48,2019-04-07,05:00,N,nominal,1.0NRT,290.7,0.9,N
2.80462,-60.2181,308.8,0.5,0.49,2019-04-07,05:00,N,nominal,1.0NRT,292.4,1.2,N
3.02284,-61.78502,307.2,0.32,0.54,2019-04-07,05:00,N,nominal,1.0NRT,292,1.1,N
3.01739,-61.78302,306.8,0.32,0.54,2019-04-07,05:00,N,nominal,1.0NRT,291.5,1.1,N
3.01697,-61.78024,305.7,0.32,0.54,2019-04-07,05:00,N,nominal,1.0NRT,290.5,1.4,N
2.62413,-59.18268,307.3,0.42,0.45,2019-04-07,05:00,N,nominal,1.0NRT,291.1,0.8,N
2.59392,-59.35326,310.2,0.43,0.46,2019-04-07,05:00,N,nominal,1.0NRT,292.2,1.5,N
2.59455,-59.35276,305.7,0.43,0.46,2019-04-07,05:00,N,nominal,1.0NRT,292.1,0.9,N
2.59033,-59.35342,306,0.43,0.46,2019-04-07,05:00,N,nominal,1.0NRT,291.9,0.9,N
2.70308,-60.25527,333.3,0.5,0.49,2019-04-07,05:00,N,nominal,1.0NRT,293.2,4.8,N
2.70239,-60.25077,319.9,0.5,0.49,2019-04-07,05:00,N,nominal,1.0NRT,292.3,4.8,N
2.69857,-60.25596,339.5,0.5,0.49,2019-04-07,05:00,N,nominal,1.0NRT,293.8,4.8,N
2.69789,-60.25148,319.6,0.5,0.49,2019-04-07,05:00,N,nominal,1.0NRT,292,4.8,N
2.62345,-60.1535,308.2,0.49,0.48,2019-04-07,05:00,N,nominal,1.0NRT,292.6,2.2,N
2.65472,-60.58082,307.8,0.52,0.5,2019-04-07,05:00,N,nominal,1.0NRT,292.6,2.7,N
2.80094,-61.73339,306.6,0.63,0.54,2019-04-07,05:00,N,nominal,1.0NRT,292.3,1.4,N
2.79594,-61.73414,304.5,0.63,0.54,2019-04-07,05:00,N,nominal,1.0NRT,291.9,1.4,N
2.67375,-60.95609,322.4,0.55,0.51,2019-04-07,05:00,N,nominal,1.0NRT,293.7,2.4,N
2.6745,-60.9611,318.3,0.55,0.51,2019-04-07,05:00,N,nominal,1.0NRT,293.5,2.5,N
2.66978,-60.96182,308.3,0.55,0.51,2019-04-07,05:00,N,nominal,1.0NRT,293.1,2.5,N
2.66902,-60.95682,313.7,0.55,0.51,2019-04-07,05:00,N,nominal,1.0NRT,292.8,2.4,N
2.44266,-59.66413,318.2,0.45,0.47,2019-04-07,05:00,N,nominal,1.0NRT,292.8,1.1,N
2.43835,-59.66478,307.6,0.45,0.47,2019-04-07,05:00,N,nominal,1.0NRT,292.3,1.1,N
2.43775,-59.66071,306,0.45,0.47,2019-04-07,05:00,N,nominal,1.0NRT,292.3,1.1,N
2.43156,-59.65989,309.1,0.45,0.47,2019-04-07,05:00,N,nominal,1.0NRT,292.3,1.5,N
2.69732,-61.52184,304.5,0.6,0.53,2019-04-07,05:00,N,nominal,1.0NRT,292,2.3,N
2.69325,-61.52807,305.1,0.6,0.53,2019-04-07,05:00,N,nominal,1.0NRT,292.2,2.9,N
2.69158,-61.5172,305.6,0.6,0.53,2019-04-07,05:00,N,nominal,1.0NRT,291.6,1.5,N
2.62642,-61.0931,312.6,0.56,0.52,2019-04-07,05:00,N,nominal,1.0NRT,293.7,3.7,N
2.58119,-60.79932,313,0.54,0.51,2019-04-07,05:00,N,nominal,1.0NRT,294,3,N
2.57736,-60.80547,326.7,0.54,0.51,2019-04-07,05:00,N,nominal,1.0NRT,294.3,3,N
2.57653,-60.80006,310,0.54,0.51,2019-04-07,05:00,N,nominal,1.0NRT,293.5,3,N
2.73079,-61.8401,309.9,0.32,0.54,2019-04-07,05:00,N,nominal,1.0NRT,292.4,1.8,N
2.73035,-61.83721,317.7,0.32,0.54,2019-04-07,05:00,N,nominal,1.0NRT,292.4,1.8,N
2.7262,-61.84377,332.9,0.32,0.54,2019-04-07,05:00,N,nominal,1.0NRT,293.3,2.2,N
2.72664,-61.84666,308.2,0.32,0.54,2019-04-07,05:00,N,nominal,1.0NRT,292.1,2.2,N
2.72162,-61.84748,312.3,0.32,0.54,2019-04-07,05:00,N,nominal,1.0NRT,292,1.5,N
2.72118,-61.8446,316.2,0.32,0.54,2019-04-07,05:00,N,nominal,1.0NRT,292.2,1.5,N
2.41725,-60.05998,310.3,0.48,0.48,2019-04-07,05:00,N,nominal,1.0NRT,292.5,1.9,N
2.4166,-60.05568,312,0.48,0.48,2019-04-07,05:00,N,nominal,1.0NRT,292.5,1.9,N
2.53718,-61.14935,307.4,0.57,0.52,2019-04-07,05:00,N,nominal,1.0NRT,292.9,3.5,N
2.53078,-61.13902,307.3,0.57,0.52,2019-04-07,05:00,N,nominal,1.0NRT,293,2.6,N
2.42739,-60.43511,309.6,0.51,0.49,2019-04-07,05:00,N,nominal,1.0NRT,292.8,2.3,N
2.42626,-60.433,306.5,0.51,0.49,2019-04-07,05:00,N,nominal,1.0NRT,292.8,3.5,N
2.40873,-60.43988,318.7,0.51,0.49,2019-04-07,05:00,N,nominal,1.0NRT,293.2,2.6,N
2.40812,-60.4359,312.1,0.51,0.49,2019-04-07,05:00,N,nominal,1.0NRT,292.6,2.6,N
2.57376,-61.58118,307.1,0.61,0.53,2019-04-07,05:00,N,nominal,1.0NRT,292.3,2.5,N
2.57293,-61.57573,305.5,0.61,0.53,2019-04-07,05:00,N,nominal,1.0NRT,292.6,1.8,N
2.56882,-61.58184,320.8,0.61,0.53,2019-04-07,05:00,N,nominal,1.0NRT,293.1,2.5,N
2.57054,-61.5932,307,0.61,0.53,2019-04-07,05:00,N,nominal,1.0NRT,292.3,2.5,N
2.56969,-61.58755,307.2,0.61,0.53,2019-04-07,05:00,N,nominal,1.0NRT,292.5,2.5,N
